"","name","variable","date","value"
"3055","丰台","Rainf",2014-08-15,1.343203
"3056","丰台","GPP",2015-08-15,3.986588
"3057","丰台","ET",2015-08-15,3.787745
"3058","丰台","LAI",2015-08-15,1.17874
"3059","丰台","Tair",2015-08-15,26.379587
"3060","丰台","Rainf",2015-08-15,4.128575
"3061","丰台","GPP",2016-08-15,2.839751
"3062","丰台","ET",2016-08-15,0.797547
"3063","丰台","LAI",2016-08-15,0.727093
"3064","丰台","Tair",2016-08-15,26.030325
"3065","丰台","Rainf",2016-08-15,0.000216
"3066","丰台","GPP",2017-08-15,3.440384
"3067","丰台","ET",2017-08-15,3.801016
"3068","丰台","LAI",2017-08-15,1.320303
"3069","丰台","Tair",2017-08-15,27.598202
"3070","丰台","Rainf",2017-08-15,5.566349
"3071","丰台","GPP",2018-08-15,2.783114
"3072","丰台","ET",2018-08-15,1.015446
"3073","丰台","LAI",2018-08-15,0.915678
"3074","丰台","Tair",2018-08-15,28.943827
"3075","丰台","Rainf",2018-08-15,0
"3076","丰台","GPP",2019-08-15,2.396968
"3077","丰台","ET",2019-08-15,1.735687
"3078","丰台","LAI",2019-08-15,1.031114
"3079","丰台","Tair",2019-08-15,28.504732
"3080","丰台","Rainf",2019-08-15,0.602827
"3081","丰台","GPP",2013-09-01,3.056852
"3082","丰台","ET",2013-09-01,1.221223
"3083","丰台","LAI",2013-09-01,0.7418
"3084","丰台","Tair",2013-09-01,22.907463
"3085","丰台","Rainf",2013-09-01,0.521256
"3086","丰台","GPP",2014-09-01,3.30867
"3087","丰台","ET",2014-09-01,2.728499
"3088","丰台","LAI",2014-09-01,0.800511
"3089","丰台","Tair",2014-09-01,22.852083
"3090","丰台","Rainf",2014-09-01,2.891633
"3091","丰台","GPP",2015-09-01,2.836054
"3092","丰台","ET",2015-09-01,2.663811
"3093","丰台","LAI",2015-09-01,0.739905
"3094","丰台","Tair",2015-09-01,22.946951
"3095","丰台","Rainf",2015-09-01,3.253181
"3096","丰台","GPP",2016-09-01,2.625722
"3097","丰台","ET",2016-09-01,1.854827
"3098","丰台","LAI",2016-09-01,0.727093
"3099","丰台","Tair",2016-09-01,25.243233
"3100","丰台","Rainf",2016-09-01,1.137486
"3101","丰台","GPP",2017-09-01,2.949409
"3102","丰台","ET",2017-09-01,1.028963
"3103","丰台","LAI",2017-09-01,1.320303
"3104","丰台","Tair",2017-09-01,28.054623
"3105","丰台","Rainf",2017-09-01,0
"3106","丰台","GPP",2018-09-01,2.403155
"3107","丰台","ET",2018-09-01,0.858804
"3108","丰台","LAI",2018-09-01,0.933705
"3109","丰台","Tair",2018-09-01,27.346889
"3110","丰台","Rainf",2018-09-01,0
"3111","丰台","GPP",2019-09-01,1.758747
"3112","丰台","ET",2019-09-01,1.249746
"3113","丰台","LAI",2019-09-01,0.787428
"3114","丰台","Tair",2019-09-01,28.915119
"3115","丰台","Rainf",2019-09-01,0.425769
"3116","丰台","GPP",2013-09-15,3.189185
"3117","丰台","ET",2013-09-15,1.166095
"3118","丰台","LAI",2013-09-15,0.7418
"3119","丰台","Tair",2013-09-15,19.5292
"3120","丰台","Rainf",2013-09-15,0.597694
"3121","丰台","GPP",2014-09-15,3.371968
"3122","丰台","ET",2014-09-15,1.714657
"3123","丰台","LAI",2014-09-15,0.800511
"3124","丰台","Tair",2014-09-15,19.367214
"3125","丰台","Rainf",2014-09-15,1.267172
"3126","丰台","GPP",2015-09-15,2.989997
"3127","丰台","ET",2015-09-15,1.869497
"3128","丰台","LAI",2015-09-15,0.739905
"3129","丰台","Tair",2015-09-15,21.463379
"3130","丰台","Rainf",2015-09-15,1.283341
"3131","丰台","GPP",2016-09-15,2.932175
"3132","丰台","ET",2016-09-15,1.417692
"3133","丰台","LAI",2016-09-15,0.727093
"3134","丰台","Tair",2016-09-15,20.442228
"3135","丰台","Rainf",2016-09-15,0.848266
"3136","丰台","GPP",2017-09-15,3.206301
"3137","丰台","ET",2017-09-15,1.012087
"3138","丰台","LAI",2017-09-15,1.320303
"3139","丰台","Tair",2017-09-15,24.136139
"3140","丰台","Rainf",2017-09-15,0.078219
"3141","丰台","GPP",2018-09-15,3.044441
"3142","丰台","ET",2018-09-15,0.764831
"3143","丰台","LAI",2018-09-15,0.933705
"3144","丰台","Tair",2018-09-15,21.371485
"3145","丰台","Rainf",2018-09-15,0
"3146","丰台","GPP",2019-09-15,2.270497
"3147","丰台","ET",2019-09-15,0.814095
"3148","丰台","LAI",2019-09-15,0.787428
"3149","丰台","Tair",2019-09-15,25.680344
"3150","丰台","Rainf",2019-09-15,0
"3151","丰台","GPP",2013-10-01,2.62272
"3152","丰台","ET",2013-10-01,1.493597
"3153","丰台","LAI",2013-10-01,0.63994
"3154","丰台","Tair",2013-10-01,17.09498
"3155","丰台","Rainf",2013-10-01,1.073654
"3156","丰台","GPP",2014-10-01,2.720608
"3157","丰台","ET",2014-10-01,0.515069
"3158","丰台","LAI",2014-10-01,0.639052
"3159","丰台","Tair",2014-10-01,15.103407
"3160","丰台","Rainf",2014-10-01,0.091463
"3161","丰台","GPP",2015-10-01,2.660728
"3162","丰台","ET",2015-10-01,1.102639
"3163","丰台","LAI",2015-10-01,0.739905
"3164","丰台","Tair",2015-10-01,18.793192
"3165","丰台","Rainf",2015-10-01,0.470389
"3166","丰台","GPP",2016-10-01,2.42391
"3167","丰台","ET",2016-10-01,1.772579
"3168","丰台","LAI",2016-10-01,0.61158
"3169","丰台","Tair",2016-10-01,16.505066
"3170","丰台","Rainf",2016-10-01,2.426834
"3171","丰台","GPP",2017-10-01,2.566818
"3172","丰台","ET",2017-10-01,2.25533
"3173","丰台","LAI",2017-10-01,0.818816
"3174","丰台","Tair",2017-10-01,16.577463
"3175","丰台","Rainf",2017-10-01,5.042445
"3176","丰台","GPP",2018-10-01,2.898311
"3177","丰台","ET",2018-10-01,1.060546
"3178","丰台","LAI",2018-10-01,0.899976
"3179","丰台","Tair",2018-10-01,18.363993
"3180","丰台","Rainf",2018-10-01,0.370741
"3181","丰台","GPP",2019-10-01,2.456792
"3182","丰台","ET",2019-10-01,1.207632
"3183","丰台","LAI",2019-10-01,0.701977
"3184","丰台","Tair",2019-10-01,18.794514
"3185","丰台","Rainf",2019-10-01,0.662401
"3186","丰台","GPP",2013-10-15,2.526552
"3187","丰台","ET",2013-10-15,0.573535
"3188","丰台","LAI",2013-10-15,0.63994
"3189","丰台","Tair",2013-10-15,11.364117
"3190","丰台","Rainf",2013-10-15,0.197285
"3191","丰台","GPP",2014-10-15,2.413748
"3192","丰台","ET",2014-10-15,1.542988
"3193","丰台","LAI",2014-10-15,0.639052
"3194","丰台","Tair",2014-10-15,13.421265
"3195","丰台","Rainf",2014-10-15,1.618431
"3196","丰台","GPP",2015-10-15,2.656951
"3197","丰台","ET",2015-10-15,1.421541
"3198","丰台","LAI",2015-10-15,0.739905
"3199","丰台","Tair",2015-10-15,12.658609
"3200","丰台","Rainf",2015-10-15,1.305978
"3201","丰台","GPP",2016-10-15,2.083128
"3202","丰台","ET",2016-10-15,1.49886
"3203","丰台","LAI",2016-10-15,0.61158
"3204","丰台","Tair",2016-10-15,10.909512
"3205","丰台","Rainf",2016-10-15,2.413259
"3206","丰台","GPP",2017-10-15,2.676322
"3207","丰台","ET",2017-10-15,0.387821
"3208","丰台","LAI",2017-10-15,0.818816
"3209","丰台","Tair",2017-10-15,14.254482
"3210","丰台","Rainf",2017-10-15,0.000465
"3211","丰台","GPP",2018-10-15,2.941517
"3212","丰台","ET",2018-10-15,0.897129
"3213","丰台","LAI",2018-10-15,0.899976
"3214","丰台","Tair",2018-10-15,14.007543
"3215","丰台","Rainf",2018-10-15,0.395827
"3216","丰台","GPP",2019-10-15,2.526782
"3217","丰台","ET",2019-10-15,0.786221
"3218","丰台","LAI",2019-10-15,0.701977
"3219","丰台","Tair",2019-10-15,15.042486
"3220","丰台","Rainf",2019-10-15,0.320296
"3221","丰台","GPP",2013-11-01,2.241783
"3222","丰台","ET",2013-11-01,0.362408
"3223","丰台","LAI",2013-11-01,0.627628
"3224","丰台","Tair",2013-11-01,10.280604
"3225","丰台","Rainf",2013-11-01,0.04143
"3226","丰台","GPP",2014-11-01,2.136704
"3227","丰台","ET",2014-11-01,0.486345
"3228","丰台","LAI",2014-11-01,0.602248
"3229","丰台","Tair",2014-11-01,7.245489
"3230","丰台","Rainf",2014-11-01,0.220762
"3231","丰台","GPP",2015-11-01,1.842766
"3232","丰台","ET",2015-11-01,1.150255
"3233","丰台","LAI",2015-11-01,0.602248
"3234","丰台","Tair",2015-11-01,8.86605
"3235","丰台","Rainf",2015-11-01,1.706418
"3236","丰台","GPP",2016-11-01,2.13319
"3237","丰台","ET",2016-11-01,0.228539
"3238","丰台","LAI",2016-11-01,0.61158
"3239","丰台","Tair",2016-11-01,7.608783
"3240","丰台","Rainf",2016-11-01,0
"3241","丰台","GPP",2017-11-01,2.511277
"3242","丰台","ET",2017-11-01,0.386919
"3243","丰台","LAI",2017-11-01,0.67516
"3244","丰台","Tair",2017-11-01,10.917819
"3245","丰台","Rainf",2017-11-01,0
"3246","丰台","GPP",2018-11-01,2.768413
"3247","丰台","ET",2018-11-01,0.397391
"3248","丰台","LAI",2018-11-01,0.886854
"3249","丰台","Tair",2018-11-01,11.651445
"3250","丰台","Rainf",2018-11-01,0
"3251","丰台","GPP",2019-11-01,2.328549
"3252","丰台","ET",2019-11-01,0.349831
"3253","丰台","LAI",2019-11-01,0.661401
"3254","丰台","Tair",2019-11-01,12.632122
"3255","丰台","Rainf",2019-11-01,0
"3256","丰台","GPP",2013-11-15,2.01514
"3257","丰台","ET",2013-11-15,0.320802
"3258","丰台","LAI",2013-11-15,0.627628
"3259","丰台","Tair",2013-11-15,2.763227
"3260","丰台","Rainf",2013-11-15,0.139352
"3261","丰台","GPP",2014-11-15,1.963357
"3262","丰台","ET",2014-11-15,0.288461
"3263","丰台","LAI",2014-11-15,0.602248
"3264","丰台","Tair",2014-11-15,5.643916
"3265","丰台","Rainf",2014-11-15,0.069019
"3266","丰台","GPP",2015-11-15,1.590105
"3267","丰台","ET",2015-11-15,0.236774
"3268","丰台","LAI",2015-11-15,0.602248
"3269","丰台","Tair",2015-11-15,-1.399072
"3270","丰台","Rainf",2015-11-15,0.246781
"3271","丰台","GPP",2016-11-15,1.851921
"3272","丰台","ET",2016-11-15,0.3859
"3273","丰台","LAI",2016-11-15,0.61158
"3274","丰台","Tair",2016-11-15,1.931101
"3275","丰台","Rainf",2016-11-15,0.326382
"3276","丰台","GPP",2017-11-15,2.125579
"3277","丰台","ET",2017-11-15,0.241176
"3278","丰台","LAI",2017-11-15,0.67516
"3279","丰台","Tair",2017-11-15,2.856495
"3280","丰台","Rainf",2017-11-15,0
"3281","丰台","GPP",2018-11-15,2.694212
"3282","丰台","ET",2018-11-15,0.34179
"3283","丰台","LAI",2018-11-15,0.886854
"3284","丰台","Tair",2018-11-15,6.449504
"3285","丰台","Rainf",2018-11-15,0
"3286","丰台","GPP",2019-11-15,1.925748
"3287","丰台","ET",2019-11-15,0.543966
"3288","丰台","LAI",2019-11-15,0.661401
"3289","丰台","Tair",2019-11-15,3.970694
"3290","丰台","Rainf",2019-11-15,0.445212
"3291","丰台","GPP",2013-12-01,1.933486
"3292","丰台","ET",2013-12-01,0.174434
"3293","丰台","LAI",2013-12-01,0.59989
"3294","丰台","Tair",2013-12-01,1.825329
"3295","丰台","Rainf",2013-12-01,0
"3296","丰台","GPP",2014-12-01,1.865025
"3297","丰台","ET",2014-12-01,0.240669
"3298","丰台","LAI",2014-12-01,0.59989
"3299","丰台","Tair",2014-12-01,-1.816573
"3300","丰台","Rainf",2014-12-01,0.117594
"3301","丰台","GPP",2015-12-01,1.827099
"3302","丰台","ET",2015-12-01,0.30297
"3303","丰台","LAI",2015-12-01,0.59989
"3304","丰台","Tair",2015-12-01,1.223186
"3305","丰台","Rainf",2015-12-01,0.24988
"3306","丰台","GPP",2016-12-01,1.877997
"3307","丰台","ET",2016-12-01,0.171119
"3308","丰台","LAI",2016-12-01,0.609768
"3309","丰台","Tair",2016-12-01,1.354818
"3310","丰台","Rainf",2016-12-01,0.014164
"3311","丰台","GPP",2017-12-01,1.999717
"3312","丰台","ET",2017-12-01,0.231064
"3313","丰台","LAI",2017-12-01,0.618276
"3314","丰台","Tair",2017-12-01,1.286503
"3315","丰台","Rainf",2017-12-01,0.022067
"3316","丰台","GPP",2018-12-01,2.499149
"3317","丰台","ET",2018-12-01,0.650615
"3318","丰台","LAI",2018-12-01,0.886854
"3319","丰台","Tair",2018-12-01,0.027817
"3320","丰台","Rainf",2018-12-01,0.558763
"3321","丰台","GPP",2019-12-01,2.079735
"3322","丰台","ET",2019-12-01,0.500192
"3323","丰台","LAI",2019-12-01,0.661401
"3324","丰台","Tair",2019-12-01,2.410682
"3325","丰台","Rainf",2019-12-01,0.408936
"3326","丰台","GPP",2013-12-15,1.821451
"3327","丰台","ET",2013-12-15,0.130542
"3328","丰台","LAI",2013-12-15,0.59989
"3329","丰台","Tair",2013-12-15,-2.006932
"3330","丰台","Rainf",2013-12-15,0.007873
"3331","丰台","GPP",2014-12-15,1.863475
"3332","丰台","ET",2014-12-15,0.248969
"3333","丰台","LAI",2014-12-15,0.59989
"3334","丰台","Tair",2014-12-15,-0.0492
"3335","丰台","Rainf",2014-12-15,0.123203
"3336","丰台","GPP",2015-12-15,1.808981
"3337","丰台","ET",2015-12-15,0.156002
"3338","丰台","LAI",2015-12-15,0.59989
"3339","丰台","Tair",2015-12-15,0.696206
"3340","丰台","Rainf",2015-12-15,0
"3341","丰台","GPP",2016-12-15,1.783158
"3342","丰台","ET",2016-12-15,0.149028
"3343","丰台","LAI",2016-12-15,0.609768
"3344","丰台","Tair",2016-12-15,0.616037
"3345","丰台","Rainf",2016-12-15,1.4e-05
"3346","丰台","GPP",2017-12-15,1.949332
"3347","丰台","ET",2017-12-15,0.22245
"3348","丰台","LAI",2017-12-15,0.618276
"3349","丰台","Tair",2017-12-15,2.8611
"3350","丰台","Rainf",2017-12-15,0
"3351","丰台","GPP",2018-12-15,2.470091
"3352","丰台","ET",2018-12-15,0.253828
"3353","丰台","LAI",2018-12-15,0.886854
"3354","丰台","Tair",2018-12-15,0.668179
"3355","丰台","Rainf",2018-12-15,0
"3356","丰台","GPP",2019-12-15,2.007799
"3357","丰台","ET",2019-12-15,0.312154
"3358","丰台","LAI",2019-12-15,0.661401
"3359","丰台","Tair",2019-12-15,0.215673
"3360","丰台","Rainf",2019-12-15,0.229266
"3361","东城","GPP",2013-01-01,1.850146
"3362","东城","ET",2013-01-01,0.111426
"3363","东城","LAI",2013-01-01,0.600568
"3364","东城","Tair",2013-01-01,-6.487494
"3365","东城","Rainf",2013-01-01,0.046946
"3366","东城","GPP",2014-01-01,1.898173
"3367","东城","ET",2014-01-01,0.154849
"3368","东城","LAI",2014-01-01,0.600568
"3369","东城","Tair",2014-01-01,-2.239842
"3370","东城","Rainf",2014-01-01,0.005748
"3371","东城","GPP",2015-01-01,1.832224
"3372","东城","ET",2015-01-01,0.201203
"3373","东城","LAI",2015-01-01,0.600568
"3374","东城","Tair",2015-01-01,-0.888145
"3375","东城","Rainf",2015-01-01,0.044107
"3376","东城","GPP",2016-01-01,1.890588
"3377","东城","ET",2016-01-01,0.184582
"3378","东城","LAI",2016-01-01,0.601702
"3379","东城","Tair",2016-01-01,-2.600007
"3380","东城","Rainf",2016-01-01,0.042684
"3381","东城","GPP",2017-01-01,1.795655
"3382","东城","ET",2017-01-01,0.138785
"3383","东城","LAI",2017-01-01,0.607712
"3384","东城","Tair",2017-01-01,-0.945805
"3385","东城","Rainf",2017-01-01,0.009368
"3386","东城","GPP",2018-01-01,1.829619
"3387","东城","ET",2018-01-01,0.209091
"3388","东城","LAI",2018-01-01,0.61551
"3389","东城","Tair",2018-01-01,-1.23051
"3390","东城","Rainf",2018-01-01,0.028674
"3391","东城","GPP",2019-01-01,1.938436
"3392","东城","ET",2019-01-01,0.212056
"3393","东城","LAI",2019-01-01,0.615076
"3394","东城","Tair",2019-01-01,-1.177957
"3395","东城","Rainf",2019-01-01,0.011763
"3396","东城","GPP",2013-01-15,1.985782
"3397","东城","ET",2013-01-15,0.242729
"3398","东城","LAI",2013-01-15,0.600568
"3399","东城","Tair",2013-01-15,-3.053631
"3400","东城","Rainf",2013-01-15,0.150493
"3401","东城","GPP",2014-01-15,2.004755
"3402","东城","ET",2014-01-15,0.209702
"3403","东城","LAI",2014-01-15,0.600568
"3404","东城","Tair",2014-01-15,0.021482
"3405","东城","Rainf",2014-01-15,0.026251
"3406","东城","GPP",2015-01-15,2.016519
"3407","东城","ET",2015-01-15,0.214477
"3408","东城","LAI",2015-01-15,0.600568
"3409","东城","Tair",2015-01-15,-0.749503
"3410","东城","Rainf",2015-01-15,0.022426
"3411","东城","GPP",2016-01-15,1.973818
"3412","东城","ET",2016-01-15,0.124372
"3413","东城","LAI",2016-01-15,0.601702
"3414","东城","Tair",2016-01-15,-6.032032
"3415","东城","Rainf",2016-01-15,0
"3416","东城","GPP",2017-01-15,1.968593
"3417","东城","ET",2017-01-15,0.621117
"3418","东城","LAI",2017-01-15,0.607712
"3419","东城","Tair",2017-01-15,-2.934011
"3420","东城","Rainf",2017-01-15,0.562362
"3421","东城","GPP",2018-01-15,2.020887
"3422","东城","ET",2018-01-15,0.193192
"3423","东城","LAI",2018-01-15,0.61551
"3424","东城","Tair",2018-01-15,-2.121219
"3425","东城","Rainf",2018-01-15,0
"3426","东城","GPP",2019-01-15,2.036135
"3427","东城","ET",2019-01-15,0.281597
"3428","东城","LAI",2019-01-15,0.615076
"3429","东城","Tair",2019-01-15,2.351048
"3430","东城","Rainf",2019-01-15,0
"3431","东城","GPP",2013-02-01,2.086252
"3432","东城","ET",2013-02-01,0.151332
"3433","东城","LAI",2013-02-01,0.600568
"3434","东城","Tair",2013-02-01,-2.921272
"3435","东城","Rainf",2013-02-01,0.033999
"3436","东城","GPP",2014-02-01,2.083769
"3437","东城","ET",2014-02-01,0.239945
"3438","东城","LAI",2014-02-01,0.602995
"3439","东城","Tair",2014-02-01,-3.518878
"3440","东城","Rainf",2014-02-01,0.094246
"3441","东城","GPP",2015-02-01,2.214609
"3442","东城","ET",2015-02-01,0.290336
"3443","东城","LAI",2015-02-01,0.602995
"3444","东城","Tair",2015-02-01,1.867918
"3445","东城","Rainf",2015-02-01,0
"3446","东城","GPP",2016-02-01,2.205765
"3447","东城","ET",2016-02-01,0.301273
"3448","东城","LAI",2016-02-01,0.6096
"3449","东城","Tair",2016-02-01,1.001776
"3450","东城","Rainf",2016-02-01,0.058895
"3451","东城","GPP",2017-02-01,2.243554
"3452","东城","ET",2017-02-01,0.372873
"3453","东城","LAI",2017-02-01,0.607712
"3454","东城","Tair",2017-02-01,0.763805
"3455","东城","Rainf",2017-02-01,0.121841
"3456","东城","GPP",2018-02-01,2.370337
"3457","东城","ET",2018-02-01,0.269489
"3458","东城","LAI",2018-02-01,0.658445
"3459","东城","Tair",2018-02-01,-1.368455
"3460","东城","Rainf",2018-02-01,0
"3461","东城","GPP",2019-02-01,1.977528
"3462","东城","ET",2019-02-01,0.377512
"3463","东城","LAI",2019-02-01,0.601438
"3464","东城","Tair",2019-02-01,-1.396974
"3465","东城","Rainf",2019-02-01,0.192837
"3466","东城","GPP",2013-02-15,2.286502
"3467","东城","ET",2013-02-15,0.410199
"3468","东城","LAI",2013-02-15,0.600568
"3469","东城","Tair",2013-02-15,0.559215
"3470","东城","Rainf",2013-02-15,0.220904
"3471","东城","GPP",2014-02-15,2.233941
"3472","东城","ET",2014-02-15,0.489347
"3473","东城","LAI",2014-02-15,0.602995
"3474","东城","Tair",2014-02-15,2.795383
"3475","东城","Rainf",2014-02-15,0.297681
"3476","东城","GPP",2015-02-15,2.315173
"3477","东城","ET",2015-02-15,0.969244
"3478","东城","LAI",2015-02-15,0.602995
"3479","东城","Tair",2015-02-15,2.120537
"3480","东城","Rainf",2015-02-15,0.812372
"3481","东城","GPP",2016-02-15,2.42286
"3482","东城","ET",2016-02-15,0.378861
"3483","东城","LAI",2016-02-15,0.6096
"3484","东城","Tair",2016-02-15,1.91101
"3485","东城","Rainf",2016-02-15,0.102191
"3486","东城","GPP",2017-02-15,2.331891
"3487","东城","ET",2017-02-15,0.286584
"3488","东城","LAI",2017-02-15,0.607712
"3489","东城","Tair",2017-02-15,4.231036
"3490","东城","Rainf",2017-02-15,0
"3491","东城","GPP",2018-02-15,2.486354
"3492","东城","ET",2018-02-15,0.314591
"3493","东城","LAI",2018-02-15,0.658445
"3494","东城","Tair",2018-02-15,3.526515
"3495","东城","Rainf",2018-02-15,0
"3496","东城","GPP",2019-02-15,2.402549
"3497","东城","ET",2019-02-15,0.341365
"3498","东城","LAI",2019-02-15,0.601438
"3499","东城","Tair",2019-02-15,5.468243
"3500","东城","Rainf",2019-02-15,1.5e-05
"3501","东城","GPP",2013-03-01,2.803218
"3502","东城","ET",2013-03-01,0.430283
"3503","东城","LAI",2013-03-01,0.639579
"3504","东城","Tair",2013-03-01,5.593063
"3505","东城","Rainf",2013-03-01,0.08249
"3506","东城","GPP",2014-03-01,2.628238
"3507","东城","ET",2014-03-01,0.40321
"3508","东城","LAI",2014-03-01,0.602995
"3509","东城","Tair",2014-03-01,5.756814
"3510","东城","Rainf",2014-03-01,0.027235
"3511","东城","GPP",2015-03-01,2.714406
"3512","东城","ET",2015-03-01,0.394485
"3513","东城","LAI",2015-03-01,0.602995
"3514","东城","Tair",2015-03-01,4.686509
"3515","东城","Rainf",2015-03-01,0
"3516","东城","GPP",2016-03-01,2.635367
"3517","东城","ET",2016-03-01,0.375437
"3518","东城","LAI",2016-03-01,0.6096
"3519","东城","Tair",2016-03-01,5.994463
"3520","东城","Rainf",2016-03-01,0
"3521","东城","GPP",2017-03-01,2.91346
"3522","东城","ET",2017-03-01,0.457544
"3523","东城","LAI",2017-03-01,0.643006
"3524","东城","Tair",2017-03-01,7.050511
"3525","东城","Rainf",2017-03-01,0
"3526","东城","GPP",2018-03-01,2.613863
"3527","东城","ET",2018-03-01,0.535478
"3528","东城","LAI",2018-03-01,0.600825
"3529","东城","Tair",2018-03-01,6.294866
"3530","东城","Rainf",2018-03-01,0.191503
"3531","东城","GPP",2019-03-01,2.771351
"3532","东城","ET",2019-03-01,0.49397
"3533","东城","LAI",2019-03-01,0.604575
"3534","东城","Tair",2019-03-01,10.162297
"3535","东城","Rainf",2019-03-01,0
"3536","东城","GPP",2013-03-15,2.887678
"3537","东城","ET",2013-03-15,0.65534
"3538","东城","LAI",2013-03-15,0.639579
"3539","东城","Tair",2013-03-15,6.997457
"3540","东城","Rainf",2013-03-15,0.269578
"3541","东城","GPP",2014-03-15,2.873833
"3542","东城","ET",2014-03-15,0.767516
"3543","东城","LAI",2014-03-15,0.602995
"3544","东城","Tair",2014-03-15,14.020954
"3545","东城","Rainf",2014-03-15,0.207104
"3546","东城","GPP",2015-03-15,2.826769
"3547","东城","ET",2015-03-15,0.65586
"3548","东城","LAI",2015-03-15,0.602995
"3549","东城","Tair",2015-03-15,13.199336
"3550","东城","Rainf",2015-03-15,0.080079
"3551","东城","GPP",2016-03-15,2.787452
"3552","东城","ET",2016-03-15,0.567946
"3553","东城","LAI",2016-03-15,0.6096
"3554","东城","Tair",2016-03-15,13.311865
"3555","东城","Rainf",2016-03-15,0
"3556","东城","GPP",2017-03-15,2.860692
"3557","东城","ET",2017-03-15,0.966463
"3558","东城","LAI",2017-03-15,0.643006
"3559","东城","Tair",2017-03-15,10.10207
"3560","东城","Rainf",2017-03-15,0.536778
"3561","东城","GPP",2018-03-15,2.637833
"3562","东城","ET",2018-03-15,0.547794
"3563","东城","LAI",2018-03-15,0.600825
"3564","东城","Tair",2018-03-15,13.612748
"3565","东城","Rainf",2018-03-15,0
"3566","东城","GPP",2019-03-15,2.795407
"3567","东城","ET",2019-03-15,0.830568
"3568","东城","LAI",2019-03-15,0.604575
"3569","东城","Tair",2019-03-15,12.573275
"3570","东城","Rainf",2019-03-15,0.261106
"3571","东城","GPP",2013-04-01,3.066077
"3572","东城","ET",2013-04-01,0.5366
"3573","东城","LAI",2013-04-01,0.635055
"3574","东城","Tair",2013-04-01,9.243783
"3575","东城","Rainf",2013-04-01,0.017452
"3576","东城","GPP",2014-04-01,2.984892
"3577","东城","ET",2014-04-01,1.644083
"3578","东城","LAI",2014-04-01,0.629139
"3579","东城","Tair",2014-04-01,15.83834
"3580","东城","Rainf",2014-04-01,0.985642
"3581","东城","GPP",2015-04-01,3.005406
"3582","东城","ET",2015-04-01,2.445689
"3583","东城","LAI",2015-04-01,0.624018
"3584","东城","Tair",2015-04-01,11.118282
"3585","东城","Rainf",2015-04-01,2.421593
"3586","东城","GPP",2016-04-01,2.782407
"3587","东城","ET",2016-04-01,1.15819
"3588","东城","LAI",2016-04-01,0.6096
"3589","东城","Tair",2016-04-01,14.589674
"3590","东城","Rainf",2016-04-01,0.579131
"3591","东城","GPP",2017-04-01,3.39962
"3592","东城","ET",2017-04-01,1.187139
"3593","东城","LAI",2017-04-01,0.797315
"3594","东城","Tair",2017-04-01,15.112452
"3595","东城","Rainf",2017-04-01,0.522865
"3596","东城","GPP",2018-04-01,3.321069
"3597","东城","ET",2018-04-01,2.248596
"3598","东城","LAI",2018-04-01,0.71996
"3599","东城","Tair",2018-04-01,12.472373
"3600","东城","Rainf",2018-04-01,2.052822
"3601","东城","GPP",2019-04-01,2.949378
"3602","东城","ET",2019-04-01,0.958578
"3603","东城","LAI",2019-04-01,0.6425
"3604","东城","Tair",2019-04-01,14.743437
"3605","东城","Rainf",2019-04-01,0.301178
"3606","东城","GPP",2013-04-15,3.110464
"3607","东城","ET",2013-04-15,0.890683
"3608","东城","LAI",2013-04-15,0.635055
"3609","东城","Tair",2013-04-15,15.618688
"3610","东城","Rainf",2013-04-15,0.149405
"3611","东城","GPP",2014-04-15,2.93818
"3612","东城","ET",2014-04-15,0.99556
"3613","东城","LAI",2014-04-15,0.629139
"3614","东城","Tair",2014-04-15,17.769226
"3615","东城","Rainf",2014-04-15,0.207523
"3616","东城","GPP",2015-04-15,2.272314
"3617","东城","ET",2015-04-15,0.903295
"3618","东城","LAI",2015-04-15,0.624018
"3619","东城","Tair",2015-04-15,21.793501
"3620","东城","Rainf",2015-04-15,0
"3621","东城","GPP",2016-04-15,2.482485
"3622","东城","ET",2016-04-15,1.347997
"3623","东城","LAI",2016-04-15,0.6096
"3624","东城","Tair",2016-04-15,19.869501
"3625","东城","Rainf",2016-04-15,0.536315
"3626","东城","GPP",2017-04-15,2.789669
"3627","东城","ET",2017-04-15,1.086122
"3628","东城","LAI",2017-04-15,0.797315
"3629","东城","Tair",2017-04-15,20.071024
"3630","东城","Rainf",2017-04-15,0.052884
"3631","东城","GPP",2018-04-15,2.830035
"3632","东城","ET",2018-04-15,1.578434
"3633","东城","LAI",2018-04-15,0.71996
"3634","东城","Tair",2018-04-15,22.141663
"3635","东城","Rainf",2018-04-15,0.635696
"3636","东城","GPP",2019-04-15,2.897638
"3637","东城","ET",2019-04-15,3.075061
"3638","东城","LAI",2019-04-15,0.6425
"3639","东城","Tair",2019-04-15,18.334633
"3640","东城","Rainf",2019-04-15,2.715538
"3641","东城","GPP",2013-05-01,2.594768
"3642","东城","ET",2013-05-01,2.584102
"3643","东城","LAI",2013-05-01,0.635055
"3644","东城","Tair",2013-05-01,20.494097
"3645","东城","Rainf",2013-05-01,1.713526
"3646","东城","GPP",2014-05-01,2.79999
"3647","东城","ET",2014-05-01,2.949294
"3648","东城","LAI",2014-05-01,0.629139
"3649","东城","Tair",2014-05-01,18.100872
"3650","东城","Rainf",2014-05-01,2.137177
"3651","东城","GPP",2015-05-01,2.757851
